district,dong_code,dong_name,floor,contract_date,rent_type,area_m2,deposit,rent,built_year,building_type,year,interest_rate,cpi,contract_year,building_age,dong_code_building_type_deposit_encoded,dong_code_building_type_rent_encoded
성북구,13300,정릉동,1,2022-07-19,월세,16,500,50,2018.0,단독다가구,2022,2.25,109.37,2022,4,1858.006198999211,46.0424858731359
성북구,11600,동선동1가,1,2022-07-19,월세,16,2000,35,2011.0,단독다가구,2022,2.25,109.37,2022,11,3245.3306768088946,41.98724207081177
성북구,11500,삼선동5가,1,2022-07-19,월세,29,8000,40,2002.0,단독다가구,2022,2.25,109.37,2022,20,3762.839243499885,52.35839777358743
성북구,12500,안암동5가,1,2022-07-19,월세,16,500,45,1993.0,단독다가구,2022,2.25,109.37,2022,29,1520.8747958436334,55.750307354647234
성북구,13100,보문동2가,1,2022-07-19,월세,22,400,50,2000.0,단독다가구,2022,2.25,109.37,2022,22,2813.320336224279,48.59894435941663
성북구,13900,석관동,1,2022-07-19,월세,16,500,40,2016.0,단독다가구,2022,2.25,109.37,2022,6,2548.7722827010034,40.05501508271677
성북구,12700,보문동5가,1,2022-07-19,월세,30,500,35,1993.0,단독다가구,2022,2.25,109.37,2022,29,2695.083704168935,49.20471804347422
성북구,13400,길음동,13,2022-07-19,월세,30,4882,10,2008.0,아파트,2022,2.25,109.37,2022,14,11767.328941133179,71.8320433803974
성북구,13400,길음동,2,2022-07-19,월세,30,4882,10,2008.0,아파트,2022,2.25,109.37,2022,14,11767.328941133179,71.8320433803974
성북구,13400,길음동,12,2022-07-19,월세,30,3474,7,2005.0,아파트,2022,2.25,109.37,2022,17,11767.328941133179,71.8320433803974
성북구,13800,장위동,4,2022-07-19,월세,40,2672,16,2020.0,아파트,2022,2.25,109.37,2022,2,9539.586609402893,53.78123725788781
성북구,13800,장위동,4,2022-07-19,월세,40,1068,19,2020.0,아파트,2022,2.25,109.37,2022,2,9539.586609402893,53.78123725788781
성북구,13400,길음동,2,2022-07-19,월세,30,3474,7,2005.0,아파트,2022,2.25,109.37,2022,17,11767.328941133179,71.8320433803974
성북구,13800,장위동,13,2022-07-19,월세,84,10000,125,2020.0,아파트,2022,2.25,109.37,2022,2,9539.586609402893,53.78123725788781
성북구,13400,길음동,13,2022-07-19,월세,30,3474,7,2005.0,아파트,2022,2.25,109.37,2022,17,11767.328941133179,71.8320433803974
성북구,10700,동소문동4가,13,2022-07-19,월세,58,23500,20,1998.0,아파트,2022,2.25,109.37,2022,24,10665.971989407963,66.72007517784066
성북구,13800,장위동,4,2022-07-19,월세,81,900,16,2020.0,연립다세대,2022,2.25,109.37,2022,2,6283.193515173683,46.34239383784393
성북구,13800,장위동,2,2022-07-19,월세,39,11020,20,2020.0,연립다세대,2022,2.25,109.37,2022,2,6283.193515173683,46.34239383784393
성북구,13300,정릉동,1,2022-07-19,월세,104,15000,90,2004.0,아파트,2022,2.25,109.37,2022,18,10605.795145547707,69.83343613827118
성북구,13800,장위동,1,2022-07-19,월세,55,1000,60,1992.0,단독다가구,2022,2.25,109.37,2022,30,3007.2556395454626,38.56414567363866
성북구,13500,종암동,1,2022-07-19,월세,69,4000,80,1976.0,단독다가구,2022,2.25,109.37,2022,46,2285.3890161498184,47.10549222198714
성북구,13300,정릉동,1,2022-07-19,월세,116,5000,100,2001.0,단독다가구,2022,2.25,109.37,2022,21,1858.006198999211,46.0424858731359
성북구,11600,동선동1가,9,2022-07-19,월세,16,5000,50,2014.0,연립다세대,2022,2.25,109.37,2022,8,4463.691206344546,53.46144339251749
성북구,13400,길음동,10,2022-07-19,월세,59,23500,7,2019.0,아파트,2022,2.25,109.37,2022,3,11767.328941133179,71.8320433803974
성북구,13800,장위동,13,2022-07-19,월세,15,1000,55,2019.0,아파트,2022,2.25,109.37,2022,3,9539.586609402893,53.78123725788781
성북구,13500,종암동,1,2022-07-20,월세,59,20000,110,2011.0,아파트,2022,2.25,109.37,2022,11,12323.897314097294,95.50430292970209
성북구,10300,돈암동,13,2022-07-20,월세,32,473,14,1999.0,아파트,2022,2.25,109.37,2022,23,10587.566499097198,78.26329700411131
성북구,13900,석관동,6,2022-07-20,월세,30,4804,9,2009.0,아파트,2022,2.25,109.37,2022,13,10792.135011722952,66.49120846653265
성북구,13900,석관동,9,2022-07-20,월세,30,2360,23,2009.0,아파트,2022,2.25,109.37,2022,13,10792.135011722952,66.49120846653265
성북구,13500,종암동,13,2022-07-20,월세,84,23500,125,2011.0,아파트,2022,2.25,109.37,2022,11,12323.897314097294,95.50430292970209
성북구,11100,삼선동1가,1,2022-07-20,월세,36,500,40,1985.0,단독다가구,2022,2.25,109.37,2022,37,3218.7104503858022,47.655801232996765
성북구,12100,안암동1가,1,2022-07-20,월세,31,1500,50,1994.0,단독다가구,2022,2.25,109.37,2022,28,2250.6899899316268,50.17306129830727
성북구,13800,장위동,1,2022-07-20,월세,37,10000,80,2021.0,단독다가구,2022,2.25,109.37,2022,1,3007.2556395454626,38.56414567363866
성북구,13500,종암동,1,2022-07-20,월세,44,7000,25,1991.0,단독다가구,2022,2.25,109.37,2022,31,2285.3890161498184,47.10549222198714
성북구,11200,삼선동2가,9,2022-07-20,월세,84,23500,67,2009.0,아파트,2022,2.25,109.37,2022,13,15277.947613302797,88.7102391581781
성북구,13300,정릉동,8,2022-07-20,월세,59,5000,125,2008.0,아파트,2022,2.25,109.37,2022,14,10605.795145547707,69.83343613827118
성북구,13700,상월곡동,1,2022-07-20,월세,18,1000,50,2019.0,단독다가구,2022,2.25,109.37,2022,3,2027.740149196951,45.47121308543898
성북구,13800,장위동,1,2022-07-20,월세,17,1000,60,1961.0,단독다가구,2022,2.25,109.37,2022,61,3007.2556395454626,38.56414567363866
성북구,13300,정릉동,1,2022-07-20,월세,16,2000,50,2018.0,단독다가구,2022,2.25,109.37,2022,4,1858.006198999211,46.0424858731359
성북구,13900,석관동,1,2022-07-20,월세,19,1000,45,2017.0,단독다가구,2022,2.25,109.37,2022,5,2548.7722827010034,40.05501508271677
성북구,13600,하월곡동,1,2022-07-20,월세,18,500,45,2011.0,단독다가구,2022,2.25,109.37,2022,11,2385.997188125445,43.22188700083532
성북구,12500,안암동5가,1,2022-07-20,월세,20,500,50,1990.0,단독다가구,2022,2.25,109.37,2022,32,1520.8747958436334,55.750307354647234
성북구,13500,종암동,1,2022-07-20,월세,20,300,45,2002.0,단독다가구,2022,2.25,109.37,2022,20,2285.3890161498184,47.10549222198714
성북구,13300,정릉동,1,2022-07-20,월세,19,300,35,2019.0,단독다가구,2022,2.25,109.37,2022,3,1858.006198999211,46.0424858731359
성북구,13600,하월곡동,1,2022-07-20,월세,18,5000,40,2019.0,단독다가구,2022,2.25,109.37,2022,3,2385.997188125445,43.22188700083532
성북구,12100,안암동1가,1,2022-07-20,월세,29,500,35,1991.0,단독다가구,2022,2.25,109.37,2022,31,2250.6899899316268,50.17306129830727
성북구,13900,석관동,1,2022-07-20,월세,19,1200,45,2013.0,단독다가구,2022,2.25,109.37,2022,9,2548.7722827010034,40.05501508271677
성북구,12500,안암동5가,1,2022-07-20,월세,16,500,40,1998.0,단독다가구,2022,2.25,109.37,2022,24,1520.8747958436334,55.750307354647234
성북구,13500,종암동,1,2022-07-20,월세,25,1000,65,2018.0,단독다가구,2022,2.25,109.37,2022,4,2285.3890161498184,47.10549222198714
성북구,13400,길음동,6,2022-07-20,월세,34,1512,18,2003.0,아파트,2022,2.25,109.37,2022,19,11767.328941133179,71.8320433803974
성북구,13400,길음동,6,2022-07-20,월세,84,23500,100,2010.0,아파트,2022,2.25,109.37,2022,12,11767.328941133179,71.8320433803974
성북구,13400,길음동,8,2022-07-20,월세,59,23500,33,2005.0,아파트,2022,2.25,109.37,2022,17,11767.328941133179,71.8320433803974
성북구,13800,장위동,9,2022-07-20,월세,40,2672,16,2020.0,아파트,2022,2.25,109.37,2022,2,9539.586609402893,53.78123725788781
성북구,13800,장위동,9,2022-07-20,월세,40,1068,19,2020.0,아파트,2022,2.25,109.37,2022,2,9539.586609402893,53.78123725788781
성북구,13400,길음동,3,2022-07-20,월세,30,2772,5,2005.0,아파트,2022,2.25,109.37,2022,17,11767.328941133179,71.8320433803974
성북구,13400,길음동,6,2022-07-20,월세,30,1723,16,2005.0,아파트,2022,2.25,109.37,2022,17,11767.328941133179,71.8320433803974
성북구,13500,종암동,6,2022-07-20,월세,25,2000,82,2015.0,연립다세대,2022,2.25,109.37,2022,7,5205.20456362643,56.23056564688258
성북구,13400,길음동,13,2022-07-20,월세,34,3440,7,2003.0,아파트,2022,2.25,109.37,2022,19,11767.328941133179,71.8320433803974
성북구,13400,길음동,13,2022-07-20,월세,34,604,20,2003.0,아파트,2022,2.25,109.37,2022,19,11767.328941133179,71.8320433803974
성북구,13500,종암동,1,2022-07-20,월세,65,1000,100,1996.0,단독다가구,2022,2.25,109.37,2022,26,2285.3890161498184,47.10549222198714
성북구,10100,성북동,1,2022-07-20,월세,72,23500,7,2003.0,단독다가구,2022,2.25,109.37,2022,19,5544.727788391526,56.141679507333556
성북구,13400,길음동,1,2022-07-21,월세,51,1000,50,1993.0,단독다가구,2022,2.25,109.37,2022,29,2924.3879984601886,47.3469712813601
성북구,12000,동선동5가,1,2022-07-21,월세,74,20000,30,1985.0,단독다가구,2022,2.25,109.37,2022,37,3156.0595465078645,49.4879703272513
성북구,13100,보문동2가,1,2022-07-21,월세,60,10000,40,1993.0,단독다가구,2022,2.25,109.37,2022,29,2813.320336224279,48.59894435941663
성북구,12300,안암동3가,1,2022-07-21,월세,46,1000,60,1993.0,단독다가구,2022,2.25,109.37,2022,29,2020.9185256839216,52.30346582213064
성북구,10300,돈암동,7,2022-07-21,월세,84,20000,79,2006.0,아파트,2022,2.25,109.37,2022,16,10587.566499097198,78.26329700411131
성북구,13900,석관동,1,2022-07-21,월세,33,300,35,1990.0,단독다가구,2022,2.25,109.37,2022,32,2548.7722827010034,40.05501508271677
성북구,13400,길음동,13,2022-07-21,월세,59,23500,65,2019.0,아파트,2022,2.25,109.37,2022,3,11767.328941133179,71.8320433803974
성북구,13500,종암동,1,2022-07-21,월세,39,300,25,1997.0,단독다가구,2022,2.25,109.37,2022,25,2285.3890161498184,47.10549222198714
성북구,13900,석관동,7,2022-07-21,월세,30,3590,13,2009.0,아파트,2022,2.25,109.37,2022,13,10792.135011722952,66.49120846653265
성북구,13300,정릉동,9,2022-07-21,월세,84,23500,50,2009.0,아파트,2022,2.25,109.37,2022,13,10605.795145547707,69.83343613827118
성북구,13300,정릉동,3,2022-07-21,월세,25,4000,32,2020.0,연립다세대,2022,2.25,109.37,2022,2,4901.345733950952,44.764533392061544
성북구,12500,안암동5가,1,2022-07-21,월세,22,1000,55,1992.0,단독다가구,2022,2.25,109.37,2022,30,1520.8747958436334,55.750307354647234
성북구,12200,안암동2가,1,2022-07-21,월세,16,500,42,1991.0,단독다가구,2022,2.25,109.37,2022,31,2663.7801550152167,51.07733281579036
성북구,11700,동선동2가,1,2022-07-21,월세,20,4000,30,2007.0,단독다가구,2022,2.25,109.37,2022,15,2178.065242531236,49.77292164064757
성북구,13300,정릉동,1,2022-07-21,월세,19,500,43,2011.0,단독다가구,2022,2.25,109.37,2022,11,1858.006198999211,46.0424858731359
성북구,11900,동선동4가,1,2022-07-21,월세,26,1000,40,1994.0,단독다가구,2022,2.25,109.37,2022,28,2746.15103036741,49.04001132816777
성북구,10700,동소문동4가,1,2022-07-21,월세,18,2000,35,2011.0,단독다가구,2022,2.25,109.37,2022,11,4582.947613302796,45.52938809434831
성북구,10400,동소문동1가,1,2022-07-21,월세,19,1000,50,1997.0,단독다가구,2022,2.25,109.37,2022,25,3643.645285005142,46.80847200965268
성북구,13300,정릉동,1,2022-07-21,월세,15,1000,50,2018.0,단독다가구,2022,2.25,109.37,2022,4,1858.006198999211,46.0424858731359
성북구,13400,길음동,9,2022-07-21,월세,114,23500,35,2003.0,아파트,2022,2.25,109.37,2022,19,11767.328941133179,71.8320433803974
성북구,13900,석관동,1,2022-07-21,월세,43,1000,50,1993.0,연립다세대,2022,2.25,109.37,2022,29,6716.142283197986,44.48842207887634
성북구,11600,동선동1가,6,2022-07-22,월세,14,1000,60,2014.0,연립다세대,2022,2.25,109.37,2022,8,4463.691206344546,53.46144339251749
성북구,13300,정릉동,1,2022-07-22,월세,43,2000,50,1994.0,단독다가구,2022,2.25,109.37,2022,28,1858.006198999211,46.0424858731359
성북구,13600,하월곡동,10,2022-07-22,월세,59,11000,115,2010.0,아파트,2022,2.25,109.37,2022,12,12095.511149447742,82.0463912541385
성북구,10500,동소문동2가,1,2022-07-22,월세,42,17000,33,1994.0,단독다가구,2022,2.25,109.37,2022,28,4856.33527308879,52.66057643253183
성북구,13300,정릉동,1,2022-07-22,월세,42,5000,15,1991.0,단독다가구,2022,2.25,109.37,2022,31,1858.006198999211,46.0424858731359
성북구,13600,하월곡동,1,2022-07-22,월세,43,1000,70,2015.0,단독다가구,2022,2.25,109.37,2022,7,2385.997188125445,43.22188700083532
성북구,13800,장위동,13,2022-07-22,월세,18,1000,50,2019.0,오피스텔,2022,2.25,109.37,2022,3,2496.901245747963,50.31746440332441
성북구,13300,정릉동,1,2022-07-22,월세,13,500,47,2021.0,단독다가구,2022,2.25,109.37,2022,1,1858.006198999211,46.0424858731359
성북구,11200,삼선동2가,3,2022-07-22,월세,84,23500,60,2008.0,아파트,2022,2.25,109.37,2022,14,15277.947613302797,88.7102391581781
성북구,10800,동소문동5가,13,2022-07-22,월세,14,7000,60,2018.0,아파트,2022,2.25,109.37,2022,4,6079.047098065603,71.19195721603676
성북구,13800,장위동,1,2022-07-22,월세,68,5000,60,1971.0,단독다가구,2022,2.25,109.37,2022,51,3007.2556395454626,38.56414567363866
성북구,13800,장위동,3,2022-07-22,월세,59,8000,125,2020.0,아파트,2022,2.25,109.37,2022,2,9539.586609402893,53.78123725788781
성북구,13900,석관동,1,2022-07-22,월세,36,300,33,1992.0,단독다가구,2022,2.25,109.37,2022,30,2548.7722827010034,40.05501508271677
성북구,13900,석관동,1,2022-07-22,월세,38,1000,60,1988.0,단독다가구,2022,2.25,109.37,2022,34,2548.7722827010034,40.05501508271677
성북구,11400,삼선동4가,13,2022-07-22,월세,59,5000,120,1999.0,아파트,2022,2.25,109.37,2022,23,13381.002044607101,80.96655353699302
성북구,10100,성북동,1,2022-07-22,월세,20,1000,50,1966.0,단독다가구,2022,2.25,109.37,2022,56,5544.727788391526,56.141679507333556
성북구,12500,안암동5가,1,2022-07-22,월세,17,2000,65,2002.0,단독다가구,2022,2.25,109.37,2022,20,1520.8747958436334,55.750307354647234
성북구,13300,정릉동,1,2022-07-22,월세,20,1000,50,2004.0,단독다가구,2022,2.25,109.37,2022,18,1858.006198999211,46.0424858731359
성북구,13100,보문동2가,1,2022-07-22,월세,16,2000,45,2010.0,단독다가구,2022,2.25,109.37,2022,12,2813.320336224279,48.59894435941663
성북구,11600,동선동1가,1,2022-07-22,월세,18,1000,55,2017.0,단독다가구,2022,2.25,109.37,2022,5,3245.3306768088946,41.98724207081177
성북구,13500,종암동,1,2022-07-22,월세,20,500,50,1995.0,단독다가구,2022,2.25,109.37,2022,27,2285.3890161498184,47.10549222198714
성북구,12000,동선동5가,1,2022-07-22,월세,15,5000,5,1994.0,단독다가구,2022,2.25,109.37,2022,28,3156.0595465078645,49.4879703272513
성북구,11500,삼선동5가,1,2022-07-22,월세,15,500,40,2010.0,단독다가구,2022,2.25,109.37,2022,12,3762.839243499885,52.35839777358743
성북구,11000,동소문동7가,1,2022-07-22,월세,25,1000,48,2016.0,단독다가구,2022,2.25,109.37,2022,6,2954.9512608410464,51.796041347812356
성북구,10300,돈암동,1,2022-07-22,월세,21,100,38,1991.0,단독다가구,2022,2.25,109.37,2022,31,3183.428107934226,41.363879178405114
성북구,13700,상월곡동,1,2022-07-22,월세,25,1000,50,2016.0,단독다가구,2022,2.25,109.37,2022,6,2027.740149196951,45.47121308543898
성북구,10300,돈암동,1,2022-07-23,월세,13,1000,30,2010.0,단독다가구,2022,2.25,109.37,2022,12,3183.428107934226,41.363879178405114
성북구,13300,정릉동,1,2022-07-23,월세,14,500,40,2018.0,단독다가구,2022,2.25,109.37,2022,4,1858.006198999211,46.0424858731359
성북구,13500,종암동,1,2022-07-23,월세,21,1000,40,2010.0,단독다가구,2022,2.25,109.37,2022,12,2285.3890161498184,47.10549222198714
성북구,13900,석관동,1,2022-07-23,월세,28,1000,58,2015.0,단독다가구,2022,2.25,109.37,2022,7,2548.7722827010034,40.05501508271677
성북구,13600,하월곡동,1,2022-07-23,월세,18,2000,55,2019.0,단독다가구,2022,2.25,109.37,2022,3,2385.997188125445,43.22188700083532
성북구,13800,장위동,1,2022-07-23,월세,20,300,35,1994.0,단독다가구,2022,2.25,109.37,2022,28,3007.2556395454626,38.56414567363866
성북구,12300,안암동3가,1,2022-07-23,월세,18,500,50,2019.0,단독다가구,2022,2.25,109.37,2022,3,2020.9185256839216,52.30346582213064
성북구,12300,안암동3가,1,2022-07-23,월세,24,3000,38,2002.0,단독다가구,2022,2.25,109.37,2022,20,2020.9185256839216,52.30346582213064
성북구,13300,정릉동,1,2022-07-23,월세,23,1000,65,2021.0,단독다가구,2022,2.25,109.37,2022,1,1858.006198999211,46.0424858731359
성북구,13500,종암동,1,2022-07-23,월세,30,500,50,2008.0,단독다가구,2022,2.25,109.37,2022,14,2285.3890161498184,47.10549222198714
성북구,13300,정릉동,1,2022-07-23,월세,16,500,35,2007.0,단독다가구,2022,2.25,109.37,2022,15,1858.006198999211,46.0424858731359
성북구,11200,삼선동2가,1,2022-07-23,월세,23,500,50,2001.0,단독다가구,2022,2.25,109.37,2022,21,2363.601208993258,51.54281789854711
성북구,10300,돈암동,1,2022-07-23,월세,18,100,28,1991.0,단독다가구,2022,2.25,109.37,2022,31,3183.428107934226,41.363879178405114
성북구,11900,동선동4가,1,2022-07-23,월세,39,12000,20,1992.0,단독다가구,2022,2.25,109.37,2022,30,2746.15103036741,49.04001132816777
성북구,11900,동선동4가,1,2022-07-23,월세,39,12000,20,1992.0,단독다가구,2022,2.25,109.37,2022,30,2746.15103036741,49.04001132816777
성북구,12200,안암동2가,1,2022-07-23,월세,31,1000,50,1991.0,단독다가구,2022,2.25,109.37,2022,31,2663.7801550152167,51.07733281579036
성북구,13900,석관동,1,2022-07-23,월세,39,8000,25,1991.0,단독다가구,2022,2.25,109.37,2022,31,2548.7722827010034,40.05501508271677
성북구,13900,석관동,1,2022-07-23,월세,33,6000,10,1993.0,단독다가구,2022,2.25,109.37,2022,29,2548.7722827010034,40.05501508271677
성북구,10700,동소문동4가,9,2022-07-23,월세,84,10000,125,1998.0,아파트,2022,2.25,109.37,2022,24,10665.971989407963,66.72007517784066
성북구,12400,안암동4가,1,2022-07-23,월세,40,1000,50,1991.0,단독다가구,2022,2.25,109.37,2022,31,2948.6633201358804,45.269642608684954
성북구,13700,상월곡동,1,2022-07-23,월세,40,1000,30,1998.0,단독다가구,2022,2.25,109.37,2022,24,2027.740149196951,45.47121308543898
성북구,13400,길음동,13,2022-07-23,월세,59,20000,125,2022.0,아파트,2022,2.25,109.37,2022,0,11767.328941133179,71.8320433803974
성북구,13900,석관동,1,2022-07-23,월세,40,3000,50,1992.0,단독다가구,2022,2.25,109.37,2022,30,2548.7722827010034,40.05501508271677
성북구,13400,길음동,11,2022-07-23,월세,59,20000,125,2010.0,아파트,2022,2.25,109.37,2022,12,11767.328941133179,71.8320433803974
성북구,13400,길음동,1,2022-07-23,월세,32,10000,65,2000.0,아파트,2022,2.25,109.37,2022,22,11767.328941133179,71.8320433803974
성북구,11300,삼선동3가,3,2022-07-23,월세,42,1500,55,2012.0,연립다세대,2022,2.25,109.37,2022,10,6024.814342006171,49.036833078249884
성북구,13800,장위동,1,2022-07-23,월세,53,700,42,1989.0,단독다가구,2022,2.25,109.37,2022,33,3007.2556395454626,38.56414567363866
성북구,13100,보문동2가,2,2022-07-23,월세,25,2000,55,2009.0,연립다세대,2022,2.25,109.37,2022,13,4644.831438606344,51.49825353579957
성북구,13200,보문동3가,1,2022-07-23,월세,51,1000,60,1995.0,단독다가구,2022,2.25,109.37,2022,27,3702.2575732665764,48.99447629927306
성북구,11400,삼선동4가,1,2022-07-23,월세,51,9500,60,2002.0,단독다가구,2022,2.25,109.37,2022,20,3251.857711657615,50.26137203660708
성북구,10100,성북동,1,2022-07-23,월세,76,4000,80,1998.0,단독다가구,2022,2.25,109.37,2022,24,5544.727788391526,56.141679507333556
성북구,10700,동소문동4가,1,2022-07-23,월세,100,7000,15,2001.0,단독다가구,2022,2.25,109.37,2022,21,4582.947613302796,45.52938809434831
성북구,13800,장위동,4,2022-07-23,월세,57,15000,30,2002.0,연립다세대,2022,2.25,109.37,2022,20,6283.193515173683,46.34239383784393
성북구,13400,길음동,5,2022-07-23,월세,59,20000,125,2019.0,아파트,2022,2.25,109.37,2022,3,11767.328941133179,71.8320433803974
성북구,13900,석관동,4,2022-07-23,월세,12,500,45,2013.0,연립다세대,2022,2.25,109.37,2022,9,6716.142283197986,44.48842207887634
성북구,13500,종암동,9,2022-07-23,월세,84,5000,125,2008.0,아파트,2022,2.25,109.37,2022,14,12323.897314097294,95.50430292970209
성북구,13600,하월곡동,13,2022-07-23,월세,59,23500,30,2003.0,아파트,2022,2.25,109.37,2022,19,12095.511149447742,82.0463912541385
성북구,11400,삼선동4가,2,2022-07-23,월세,39,1000,14,2001.0,연립다세대,2022,2.25,109.37,2022,21,6234.653835890828,46.3448587166834
성북구,13600,하월곡동,11,2022-07-23,월세,84,23500,15,2003.0,아파트,2022,2.25,109.37,2022,19,12095.511149447742,82.0463912541385
성북구,11200,삼선동2가,1,2022-07-24,월세,43,1000,70,1991.0,단독다가구,2022,2.25,109.37,2022,31,2363.601208993258,51.54281789854711
성북구,12200,안암동2가,1,2022-07-24,월세,39,7000,35,1994.0,단독다가구,2022,2.25,109.37,2022,28,2663.7801550152167,51.07733281579036
성북구,13900,석관동,1,2022-07-24,월세,25,1000,40,2012.0,단독다가구,2022,2.25,109.37,2022,10,2548.7722827010034,40.05501508271677
성북구,13300,정릉동,13,2022-07-24,월세,32,2058,21,2005.0,아파트,2022,2.25,109.37,2022,17,10605.795145547707,69.83343613827118
성북구,13200,보문동3가,6,2022-07-24,월세,59,23500,50,2003.0,아파트,2022,2.25,109.37,2022,19,15883.134173894032,89.25291645409713
성북구,13800,장위동,13,2022-07-25,월세,84,23500,120,2021.0,아파트,2022,2.25,109.37,2022,1,9539.586609402893,53.78123725788781
성북구,10300,돈암동,4,2022-07-25,월세,59,23500,40,1999.0,아파트,2022,2.25,109.37,2022,23,10587.566499097198,78.26329700411131
성북구,13600,하월곡동,1,2022-07-25,월세,25,300,25,1996.0,단독다가구,2022,2.25,109.37,2022,26,2385.997188125445,43.22188700083532
성북구,13300,정릉동,1,2022-07-25,월세,28,300,29,1985.0,단독다가구,2022,2.25,109.37,2022,37,1858.006198999211,46.0424858731359
성북구,11800,동선동3가,1,2022-07-25,월세,30,1000,55,1992.0,단독다가구,2022,2.25,109.37,2022,30,2249.520592796694,50.317768776061804
성북구,12500,안암동5가,1,2022-07-25,월세,24,500,50,2000.0,단독다가구,2022,2.25,109.37,2022,22,1520.8747958436334,55.750307354647234
성북구,13300,정릉동,1,2022-07-25,월세,23,500,40,2000.0,단독다가구,2022,2.25,109.37,2022,22,1858.006198999211,46.0424858731359
성북구,13800,장위동,1,2022-07-25,월세,23,500,35,2017.0,단독다가구,2022,2.25,109.37,2022,5,3007.2556395454626,38.56414567363866
성북구,13300,정릉동,13,2022-07-25,월세,73,23500,45,2005.0,아파트,2022,2.25,109.37,2022,17,10605.795145547707,69.83343613827118
성북구,13500,종암동,3,2022-07-25,월세,48,3600,50,2014.0,연립다세대,2022,2.25,109.37,2022,8,5205.20456362643,56.23056564688258
성북구,13600,하월곡동,1,2022-07-25,월세,52,1500,50,1993.0,단독다가구,2022,2.25,109.37,2022,29,2385.997188125445,43.22188700083532
성북구,13600,하월곡동,1,2022-07-25,월세,42,3000,52,2015.0,단독다가구,2022,2.25,109.37,2022,7,2385.997188125445,43.22188700083532
성북구,11500,삼선동5가,1,2022-07-25,월세,49,2000,40,1993.0,단독다가구,2022,2.25,109.37,2022,29,3762.839243499885,52.35839777358743
성북구,13300,정릉동,1,2022-07-25,월세,36,500,25,1989.0,단독다가구,2022,2.25,109.37,2022,33,1858.006198999211,46.0424858731359
성북구,10300,돈암동,1,2022-07-25,월세,50,4600,20,1996.0,단독다가구,2022,2.25,109.37,2022,26,3183.428107934226,41.363879178405114
성북구,13800,장위동,1,2022-07-25,월세,52,12000,30,1990.0,단독다가구,2022,2.25,109.37,2022,32,3007.2556395454626,38.56414567363866
성북구,12100,안암동1가,1,2022-07-25,월세,32,500,40,1995.0,단독다가구,2022,2.25,109.37,2022,27,2250.6899899316268,50.17306129830727
성북구,12200,안암동2가,1,2022-07-25,월세,54,14000,30,1971.0,단독다가구,2022,2.25,109.37,2022,51,2663.7801550152167,51.07733281579036
성북구,13800,장위동,1,2022-07-25,월세,61,4000,45,1989.0,단독다가구,2022,2.25,109.37,2022,33,3007.2556395454626,38.56414567363866
성북구,13300,정릉동,1,2022-07-25,월세,53,8000,25,1991.0,단독다가구,2022,2.25,109.37,2022,31,1858.006198999211,46.0424858731359
성북구,12300,안암동3가,1,2022-07-25,월세,31,3000,45,2011.0,단독다가구,2022,2.25,109.37,2022,11,2020.9185256839216,52.30346582213064
성북구,13900,석관동,1,2022-07-25,월세,18,500,40,2018.0,단독다가구,2022,2.25,109.37,2022,4,2548.7722827010034,40.05501508271677
성북구,12000,동선동5가,1,2022-07-25,월세,34,1000,60,2017.0,단독다가구,2022,2.25,109.37,2022,5,3156.0595465078645,49.4879703272513
성북구,10700,동소문동4가,1,2022-07-25,월세,16,1000,45,2011.0,단독다가구,2022,2.25,109.37,2022,11,4582.947613302796,45.52938809434831
성북구,11600,동선동1가,1,2022-07-25,월세,18,3000,35,2010.0,단독다가구,2022,2.25,109.37,2022,12,3245.3306768088946,41.98724207081177
성북구,12500,안암동5가,1,2022-07-25,월세,16,500,45,1994.0,단독다가구,2022,2.25,109.37,2022,28,1520.8747958436334,55.750307354647234
성북구,13300,정릉동,1,2022-07-25,월세,15,1000,50,2018.0,단독다가구,2022,2.25,109.37,2022,4,1858.006198999211,46.0424858731359
성북구,13300,정릉동,1,2022-07-25,월세,15,500,45,2020.0,단독다가구,2022,2.25,109.37,2022,2,1858.006198999211,46.0424858731359
성북구,13300,정릉동,1,2022-07-25,월세,20,200,30,1974.0,단독다가구,2022,2.25,109.37,2022,48,1858.006198999211,46.0424858731359
성북구,13300,정릉동,4,2022-07-25,월세,19,2961,11,2020.0,연립다세대,2022,2.25,109.37,2022,2,4901.345733950952,44.764533392061544
성북구,13300,정릉동,3,2022-07-25,월세,19,4605,6,2020.0,연립다세대,2022,2.25,109.37,2022,2,4901.345733950952,44.764533392061544
성북구,13300,정릉동,2,2022-07-25,월세,19,3355,13,2020.0,연립다세대,2022,2.25,109.37,2022,2,4901.345733950952,44.764533392061544
성북구,13300,정릉동,4,2022-07-25,월세,19,1757,18,2020.0,연립다세대,2022,2.25,109.37,2022,2,4901.345733950952,44.764533392061544
성북구,13300,정릉동,1,2022-07-25,월세,19,4605,6,2020.0,연립다세대,2022,2.25,109.37,2022,2,4901.345733950952,44.764533392061544
성북구,13300,정릉동,2,2022-07-25,월세,22,5343,7,2020.0,연립다세대,2022,2.25,109.37,2022,2,4901.345733950952,44.764533392061544
성북구,13300,정릉동,1,2022-07-25,월세,22,5343,7,2020.0,연립다세대,2022,2.25,109.37,2022,2,4901.345733950952,44.764533392061544
